03-04-2016@18:25:50.131 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@18:25:50.131 INFO  com.workflow.impl.steps.ReadExtensionStep - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@18:25:50.131 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[order=0, name=com.workflow.impl.steps.CopyImageStep] end
03-04-2016@19:00:10.229 INFO  com.workflow.impl.BaseProcessor$1 - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@19:00:10.232 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[order=0, name=com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@19:00:10.237 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[order=0, name=com.workflow.impl.steps.ReadExtensionStep] end
03-04-2016@19:00:10.237 INFO  com.workflow.impl.steps.ReadExtensionStep - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@19:00:10.237 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[order=1, name=com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@19:00:10.237 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@19:00:10.237 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[order=1, name=com.workflow.impl.steps.ReadSizeStep] end
03-04-2016@19:00:10.237 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency to finish.
03-04-2016@19:00:10.238 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@19:00:10.238 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[order=0, name=com.workflow.impl.steps.CopyImageStep] start
03-04-2016@19:00:10.238 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@19:00:10.238 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[order=0, name=com.workflow.impl.steps.CopyImageStep] end
03-04-2016@19:00:50.063 INFO  com.workflow.impl.BaseProcessor$1 - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@19:00:50.066 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@19:00:50.067 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] end
03-04-2016@19:00:50.067 INFO  com.workflow.impl.steps.ReadExtensionStep - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@19:00:50.067 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@19:00:50.067 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@19:00:50.067 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] end
03-04-2016@19:00:50.067 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency to finish.
03-04-2016@19:00:50.068 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@19:00:50.068 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@19:00:50.068 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@19:00:50.068 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] end
03-04-2016@19:02:11.557 INFO  com.workflow.impl.BaseProcessor$1 - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@19:02:11.559 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
03-04-2016@19:02:11.564 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] end
03-04-2016@19:02:11.564 INFO  com.workflow.impl.steps.ReadExtensionStep - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@19:02:11.564 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] start
03-04-2016@19:02:11.564 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@19:02:11.564 INFO  com.workflow.impl.BaseProcessor$1 - Operation[exportImage], Step[com.workflow.impl.steps.ReadSizeStep] end
